remap_id,compatibility,parser_surface,compatibility_surface,classification,source_search_key,current_scratchbird_status,final_sblr,sblr_proof_id,route_status,executable_status,refusal_policy,parser_source_guard,test_destination,proof_gate,status,notes
FPR-P1-NONCLUSTER-00711,milvus,GRPC_REST_VECTOR_API,diagnostic_surface:session,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:session,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.diagnostic_surface_session.0296ee621b,FSE-P7-PROOF-01755,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00712,milvus,GRPC_REST_VECTOR_API,diagnostic_surface:transaction,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.diagnostic_surface_transaction.29f2f832b0,FSE-P7-PROOF-01757,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00713,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.script.eval,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.script.eval,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_script_eval.b5bbc1167e,FSE-P7-PROOF-01831,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00714,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.script.map_reduce,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.script.map_reduce,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_script_map_reduce.582b2a9e9e,FSE-P7-PROOF-01832,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00715,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.shell.load,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.shell.load,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.storage_import_export_backup_restore.mongodb.mongodb_shell_load.e219943e48,FSE-P7-PROOF-01838,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00716,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.catalog.server_status,PARSER_REMAP_ONLY,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.catalog.server_status,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.mongodb.mongodb_catalog_server_status.d825215965,FSE-P7-PROOF-01817,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00717,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.catalog.current_op,PARSER_REMAP_ONLY,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.catalog.current_op,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.mongodb.mongodb_catalog_current_op.d5c0699190,FSE-P7-PROOF-01816,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00718,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.index.create,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.index.create,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_index_create.cd114a2b3a,FSE-P7-PROOF-01823,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00719,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.index.drop,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.index.drop,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_index_drop.74c91aef86,FSE-P7-PROOF-01824,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00720,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.aggregate.out,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.aggregate.out,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_aggregate_out.8614e0e781,FSE-P7-PROOF-01815,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00721,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.aggregate.merge,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.aggregate.merge,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_aggregate_merge.3fd25bcaac,FSE-P7-PROOF-01814,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00722,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.ddl.create_collection,PARSER_REMAP_ONLY,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.ddl.create_collection,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_ddl_create_collection.5ef4084cd2,FSE-P7-PROOF-01818,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00723,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.lifecycle.drop_database,PARSER_REMAP_ONLY,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.lifecycle.drop_database,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_lifecycle_drop_database.5e39475224,FSE-P7-PROOF-01825,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00724,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.security.create_user,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.security.create_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.mongodb.mongodb_security_create_user.8d6f0f080e,FSE-P7-PROOF-01833,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00725,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.security.grant_roles,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.security.grant_roles,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.mongodb.mongodb_security_grant_roles.7b375e84d9,FSE-P7-PROOF-01834,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00726,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.dml.find_and_modify,PARSER_REMAP_ONLY,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.find_and_modify,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_dml_find_and_modify.7c5cdf3bf8,FSE-P7-PROOF-01820,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00727,mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.query.aggregate,PARSER_REMAP_ONLY,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.aggregate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.mongodb.mongodb_query_aggregate.8620a5954a,FSE-P7-PROOF-01826,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
