compatibility,parser_surface,compatibility_surface,current_scratchbird_status,classification,downstream_owner,test_destination,source_search_key
milvus,GRPC_REST_VECTOR_API,diagnostic_surface:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:transaction
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.script.eval,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.script.eval
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.script.map_reduce,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.script.map_reduce
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.shell.load,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.shell.load
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.catalog.server_status,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.catalog.server_status
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.catalog.current_op,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.catalog.current_op
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.index.create,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.index.create
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.index.drop,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.index.drop
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.aggregate.out,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.aggregate.out
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.aggregate.merge,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.aggregate.merge
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.ddl.create_collection,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.ddl.create_collection
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.lifecycle.drop_database,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.lifecycle.drop_database
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.security.create_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.security.create_user
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.security.grant_roles,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.security.grant_roles
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.dml.find_and_modify,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.find_and_modify
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.query.aggregate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.aggregate
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.query.find,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.find
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.query.count,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.count
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.query.distinct,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.distinct
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.dml.insert,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.insert
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.dml.update,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.update
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.dml.delete,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.delete
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.session.start,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.session.start
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.transaction.commit,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.transaction.commit
mongodb,COMMAND_API_QUERY_LANGUAGE,mongodb.transaction.abort,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.transaction.abort
mongodb,COMMAND_API_QUERY_LANGUAGE,datatype_surface:regex,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDatatypeSurfaces:regex
mongodb,COMMAND_API_QUERY_LANGUAGE,datatype_surface:geo,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDatatypeSurfaces:geo
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:logical_operators,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:logical_operators
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:aggregate_accumulators,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:aggregate_accumulators
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:pipeline_stages,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:pipeline_stages
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:update_operators,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:update_operators
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:array_operators,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:array_operators
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:text_search,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:text_search
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:geospatial,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:geospatial
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:date_expression,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:date_expression
mongodb,COMMAND_API_QUERY_LANGUAGE,builtin_function_surface:security,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kBuiltinSurfaces:security
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:collections,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:collections
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:indexes,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:indexes
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:users_roles,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:users_roles
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:server_status,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:server_status
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:current_op,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:current_op
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:profile,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:profile
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:config,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:config
mongodb,COMMAND_API_QUERY_LANGUAGE,catalog_overlay_surface:change_streams,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kCatalogSurfaces:change_streams
mongodb,COMMAND_API_QUERY_LANGUAGE,diagnostic_surface:parse,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDiagnosticSurfaces:parse
mongodb,COMMAND_API_QUERY_LANGUAGE,diagnostic_surface:udr,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDiagnosticSurfaces:udr
mongodb,COMMAND_API_QUERY_LANGUAGE,diagnostic_surface:catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDiagnosticSurfaces:catalog
mongodb,COMMAND_API_QUERY_LANGUAGE,diagnostic_surface:session,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDiagnosticSurfaces:session
mongodb,COMMAND_API_QUERY_LANGUAGE,diagnostic_surface:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kDiagnosticSurfaces:transaction
mysql,MYSQL_SQL_WIRE_STORED_PROGRAM,mysql.security.create_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kPatterns:mysql.security.create_user
mysql,MYSQL_SQL_WIRE_STORED_PROGRAM,mysql.security.alter_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kPatterns:mysql.security.alter_user
mysql,MYSQL_SQL_WIRE_STORED_PROGRAM,mysql.security.drop_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kPatterns:mysql.security.drop_user
mysql,MYSQL_SQL_WIRE_STORED_PROGRAM,mysql.security.create_role,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kPatterns:mysql.security.create_role
mysql,MYSQL_SQL_WIRE_STORED_PROGRAM,mysql.security.drop_role,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/mysql/mysql_dialect.cpp#kPatterns:mysql.security.drop_role
