compatibility,compatibility_surface,normalized_command,parser_route,sblr_route,refusal_policy
apache_ignite,apache_ignite.admin.control_script,cluster.admin.refuse_reference_shell_control,source_search_key=project/src/parsers/compatibility/apache_ignite/apache_ignite_dialect.cpp#kPatterns:apache_ignite.admin.control_script;intake_id=FSC-INTAKE-COMPATIBILITY-0001;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.admin.refuse_reference_shell_control,exact_pre_provider_refusal_no_provider_call
milvus,reference_surface:cdc_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility_release_acquisition/milvus/2.6.5/release-notes/README.md#keyword:cdc;intake_id=FSC-INTAKE-COMPATIBILITY-0271;source_family=cdc_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
milvus,reference_surface:range_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/milvus/2.6.5/release-notes/README.md#keyword:range;intake_id=FSC-INTAKE-COMPATIBILITY-0272;source_family=range_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
milvus,reference_surface:leader_election,cluster.node.set_role,source_search_key=docs/reference/compatibility_release_acquisition/milvus/2.6.5/source/CODE_OF_CONDUCT.md#keyword:leader;intake_id=FSC-INTAKE-COMPATIBILITY-0273;source_family=leader_election;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.set_role,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
milvus,reference_surface:shard_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/milvus/2.6.5/source/configs/milvus.yaml#keyword:shard;intake_id=FSC-INTAKE-COMPATIBILITY-0274;source_family=shard_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
milvus,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,source_search_key=docs/reference/compatibility_release_acquisition/milvus/2.6.5/source/docs/developer_guides/how_to_develop_with_local_milvus_proto.md#keyword:raft;intake_id=FSC-INTAKE-COMPATIBILITY-0275;source_family=raft_consensus;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
milvus,reference_surface:tablet_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/milvus/2.6.5/source/pkg/.mockery_pkg.yaml#keyword:tablet;intake_id=FSC-INTAKE-COMPATIBILITY-0276;source_family=tablet_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,source_search_key=docs/reference/compatibility_catalog_seeds/mongodb/mongodb_8_beta2_full_seed_manifest.yaml#keyword:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0277;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:replication_control,cluster.replication.consume_cluster_event,source_search_key=docs/reference/compatibility_catalog_seeds/mongodb/mongodb_8_beta2_full_seed_manifest.yaml#keyword:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0278;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:shard_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_catalog_seeds/mongodb/mongodb_8_beta2_full_seed_manifest.yaml#keyword:shard;intake_id=FSC-INTAKE-COMPATIBILITY-0279;source_family=shard_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:placement_policy,cluster.security.validate_policy_version,source_search_key=docs/reference/compatibility_catalog_seeds/mongodb/mongodb_8_beta2_full_seed_manifest.yaml#keyword:placement;intake_id=FSC-INTAKE-COMPATIBILITY-0280;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:replica_control,cluster.tx.begin_distributed,source_search_key=docs/reference/compatibility_catalog_seeds/mongodb/mongodb_8_beta2_full_seed_manifest.yaml#keyword:replica;intake_id=FSC-INTAKE-COMPATIBILITY-0281;source_family=replica_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:range_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/license/LICENSE_SOURCE.txt#keyword:range;intake_id=FSC-INTAKE-COMPATIBILITY-0282;source_family=range_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:distributed_execution_or_control,cluster.query.plan_distributed,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/regression/SOURCE_POINTERS.md#keyword:distributed;intake_id=FSC-INTAKE-COMPATIBILITY-0283;source_family=distributed_execution_or_control;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.query.v1:cluster.query.plan_distributed,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:cdc_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/source/README.third_party.md#keyword:cdc;intake_id=FSC-INTAKE-COMPATIBILITY-0284;source_family=cdc_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:tablet_placement,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/source/buildscripts/idl/compatibility_rules.yml#keyword:tablet;intake_id=FSC-INTAKE-COMPATIBILITY-0285;source_family=tablet_placement;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/source/buildscripts/idl/idl_schema.yml#keyword:raft;intake_id=FSC-INTAKE-COMPATIBILITY-0286;source_family=raft_consensus;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:failover_control,cluster.node.admit_member,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/source/buildscripts/resmokeconfig/matrix_suites/mappings/no_causal_consistency_replica_sets_kill_stepdown_terminate_jscore_passthrough.yml#keyword:failover;intake_id=FSC-INTAKE-COMPATIBILITY-0287;source_family=failover_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.admit_member,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:partition_distribution,cluster.placement.assign_tablet_range,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/source/buildscripts/resmokeconfig/suites/concurrency_sharded_multi_stmt_txn_stepdown_terminate_kill_primary.yml#keyword:partition;intake_id=FSC-INTAKE-COMPATIBILITY-0288;source_family=partition_distribution;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:leader_election,cluster.node.set_role,source_search_key=docs/reference/compatibility_release_acquisition/mongodb/8.2.6/source/src/mongo/db/repl/README.md#keyword:leader;intake_id=FSC-INTAKE-COMPATIBILITY-0289;source_family=leader_election;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.node.set_role,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mongodb,reference_surface:changefeed_stream,cluster.metrics.emit_event,source_search_key=docs/specifications/chapters/compatibilitys/mongodb/appendix-compatibility-mongodb-exact-extraction-slice-5-sharding-index-migration-cdc-and-optimizer-profile.md#keyword:changefeed;intake_id=FSC-INTAKE-COMPATIBILITY-0290;source_family=changefeed_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mysql,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,source_search_key=docs/reference/compatibility_catalog_seeds/mysql/mysql_8_4_beta2_full_seed_manifest.yaml#keyword:cluster;intake_id=FSC-INTAKE-COMPATIBILITY-0291;source_family=cluster_topology_or_control;compatibility_parser_isolation=own_surface_only,sblr.cluster.control.v3:cluster.job.start_controlled,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mysql,reference_surface:replication_control,cluster.replication.consume_cluster_event,source_search_key=docs/reference/compatibility_catalog_seeds/mysql/mysql_8_4_beta2_full_seed_manifest.yaml#keyword:replication;intake_id=FSC-INTAKE-COMPATIBILITY-0292;source_family=replication_control;compatibility_parser_isolation=own_surface_only,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mysql,reference_surface:cdc_stream,cluster.metrics.emit_event,source_search_key=docs/reference/compatibility_catalog_seeds/mysql/mysql_8_4_beta2_full_seed_manifest.yaml#keyword:cdc;intake_id=FSC-INTAKE-COMPATIBILITY-0293;source_family=cdc_stream;compatibility_parser_isolation=own_surface_only,sblr.cluster.report.v3:cluster.metrics.emit_event,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
mysql,reference_surface:placement_policy,cluster.security.validate_policy_version,source_search_key=docs/reference/compatibility_catalog_seeds/mysql/mysql_8_4_beta2_full_seed_manifest.yaml#keyword:placement;intake_id=FSC-INTAKE-COMPATIBILITY-0294;source_family=placement_policy;compatibility_parser_isolation=own_surface_only,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution
