refusal_id,declared_row_id,declared_row_ordinal,compatibility,parser_package,refusal_surface,classification,source_search_key,anchor_family,old_reason,implementation_route,final_reason,message_vector,diagnostic_code,runtime_disposition,final_sblr,provider_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,sample_input_or_source_anchor,test_destination,proof_kind,status,notes
FPR-P4-REFUSAL-00248,FPR-P3-DECLARED-01932,1932,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.restore.restore,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.restore.restore,kPatterns,kPolicyRefusal;match=RESTORE;mapping=yugabytedb.policy.restore;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.RESTORE_DENIED,kPolicyRefusal;match=RESTORE;mapping=yugabytedb.policy.restore;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.RESTORE_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,YUGABYTEDB.AUTHORITY.RESTORE_DENIED,YUGABYTEDB.AUTHORITY.RESTORE_DENIED,exact_fail_closed_refusal,sblr.refusal.yugabytedb.yugabytedb_restore_restore.4521da56a9,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,RESTORE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00249,FPR-P3-DECLARED-01942,1942,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.bulk_io.copy_program,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.bulk_io.copy_program,kPatterns,kPolicyRefusal;match=COPY|| PROGRAM ;mapping=yugabytedb.policy.copy_program;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,kPolicyRefusal;match=COPY|| PROGRAM ;mapping=yugabytedb.policy.copy_program;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_bulk_io_copy_program.9177446418,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,COPY t PROGRAM x,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00250,FPR-P3-DECLARED-01943,1943,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.bulk_io.copy_to_file,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.bulk_io.copy_to_file,kPatterns,kPolicyRefusal;match=COPY|| TO ';mapping=yugabytedb.policy.copy_to_file;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,kPolicyRefusal;match=COPY|| TO ';mapping=yugabytedb.policy.copy_to_file;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_bulk_io_copy_to_file.0194d2a2bb,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,COPY t TO 'x.csv',project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00251,FPR-P3-DECLARED-01944,1944,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.bulk_io.copy_from_file,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.bulk_io.copy_from_file,kPatterns,kPolicyRefusal;match=COPY|| FROM ';mapping=yugabytedb.policy.copy_from_file;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,kPolicyRefusal;match=COPY|| FROM ';mapping=yugabytedb.policy.copy_from_file;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_bulk_io_copy_from_file.346ca67e18,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,COPY t FROM 'x.csv',project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00252,FPR-P3-DECLARED-01946,1946,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.connector.fdw.create,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.connector.fdw.create,kPatterns,kParserSupportUdr;match=CREATE FOREIGN DATA WRAPPER;mapping=yugabytedb.udr.connector.fdw.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,kParserSupportUdr;match=CREATE FOREIGN DATA WRAPPER;mapping=yugabytedb.udr.connector.fdw.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_connector_fdw_create.aec0d87139,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CREATE FOREIGN DATA WRAPPER,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00253,FPR-P3-DECLARED-01947,1947,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.connector.server.create,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.connector.server.create,kPatterns,kParserSupportUdr;match=CREATE SERVER;mapping=yugabytedb.udr.connector.server.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,kParserSupportUdr;match=CREATE SERVER;mapping=yugabytedb.udr.connector.server.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_connector_server_create.8d1295a497,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CREATE SERVER,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00254,FPR-P3-DECLARED-01948,1948,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.connector.user_mapping.create,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.connector.user_mapping.create,kPatterns,kParserSupportUdr;match=CREATE USER MAPPING;mapping=yugabytedb.udr.connector.user_mapping.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,kParserSupportUdr;match=CREATE USER MAPPING;mapping=yugabytedb.udr.connector.user_mapping.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_connector_user_mapping_create.44bf7b2443,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CREATE USER MAPPING,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00255,FPR-P3-DECLARED-01949,1949,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.connector.foreign_table.create,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.connector.foreign_table.create,kPatterns,kParserSupportUdr;match=CREATE FOREIGN TABLE;mapping=yugabytedb.udr.connector.foreign_table.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,kParserSupportUdr;match=CREATE FOREIGN TABLE;mapping=yugabytedb.udr.connector.foreign_table.create;sblr=SBLR_COMPAT_YUGABYTEDB_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,YUGABYTEDB.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.yugabytedb.yugabytedb_connector_foreign_table_create.74a42ec2e0,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CREATE FOREIGN TABLE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00256,FPR-P3-DECLARED-01961,1961,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.transaction.prepare_transaction,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.transaction.prepare_transaction,kPatterns,kUnsupportedRefusal;match=PREPARE TRANSACTION;mapping=yugabytedb.policy.transaction.prepare_transaction;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.PREPARE_TRANSACTION_DENIED,kUnsupportedRefusal;match=PREPARE TRANSACTION;mapping=yugabytedb.policy.transaction.prepare_transaction;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.PREPARE_TRANSACTION_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,YUGABYTEDB.AUTHORITY.PREPARE_TRANSACTION_DENIED,YUGABYTEDB.AUTHORITY.PREPARE_TRANSACTION_DENIED,exact_fail_closed_refusal,sblr.refusal.yugabytedb.yugabytedb_transaction_prepare_transaction.d539b1a94c,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,PREPARE TRANSACTION,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00257,FPR-P3-DECLARED-02016,2016,yugabytedb,project/src/parsers/compatibility/yugabytedb,diagnostic_surface:file,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kDiagnosticSurfaces:file,kDiagnosticSurfaces,fail_closed;surface=YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,fail_closed;surface=YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,YUGABYTEDB.AUTHORITY.FILE_IO_DENIED,exact_fail_closed_refusal,sblr.refusal.yugabytedb.diagnostic_surface_file.2d6402c2fd,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kDiagnosticSurfaces:file,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00258,FPR-P3-DECLARED-02017,2017,yugabytedb,project/src/parsers/compatibility/yugabytedb,diagnostic_surface:program,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kDiagnosticSurfaces:program,kDiagnosticSurfaces,fail_closed;surface=YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,fail_closed;surface=YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,YUGABYTEDB.AUTHORITY.PROGRAM_DENIED,exact_fail_closed_refusal,sblr.refusal.yugabytedb.diagnostic_surface_program.950849dae1,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kDiagnosticSurfaces:program,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00259,FPR-P3-DECLARED-02018,2018,yugabytedb,project/src/parsers/compatibility/yugabytedb,diagnostic_surface:backup,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kDiagnosticSurfaces:backup,kDiagnosticSurfaces,fail_closed;surface=YUGABYTEDB.AUTHORITY.BACKUP_DENIED,fail_closed;surface=YUGABYTEDB.AUTHORITY.BACKUP_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,YUGABYTEDB.AUTHORITY.BACKUP_DENIED,YUGABYTEDB.AUTHORITY.BACKUP_DENIED,exact_fail_closed_refusal,sblr.refusal.yugabytedb.diagnostic_surface_backup.ad9bd77fca,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kDiagnosticSurfaces:backup,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
