declared_row_id,declared_row_ordinal,parser_package,declared_surface,classification,source_search_key,current_route,final_route,final_sblr,runtime_disposition,runtime_evidence_policy,refusal_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,source_guard,joined_remap_id,proof_gate,status,notes
FPR-P3-DECLARED-01286,1286,project/src/parsers/compatibility/opensearch,diagnostic_surface:file_effects,DOCUMENTATION_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:file_effects,authority_invariant;surface=real_compatibility_file_effects=false,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01287,1287,project/src/parsers/compatibility/opensearch,diagnostic_surface:compatibility_execution,DOCUMENTATION_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:compatibility_execution,authority_invariant;surface=compatibility_engine_sql_executed=false,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01288,1288,project/src/parsers/compatibility/opensearch,diagnostic_surface:mga,DOCUMENTATION_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:mga,authority_invariant;surface=parser_transaction_finality_authority=false,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01289,1289,project/src/parsers/compatibility/opensearch,diagnostic_surface:support_bundle,DOCUMENTATION_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:support_bundle,diagnostic_redaction;surface=source_text_redacted=true,evidence_only_not_executable_route,documentation_only_not_executable,documentation_evidence_only,documentation_or_surface_catalog_evidence_only,not_runtime_route;not_execution_claim,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,documentation_only_declared_surface,parser_remap_ast_boundast_envelope_gate,p3_documentation_only_preserved,documentation-only row is audit evidence and not executable parser behavior
FPR-P3-DECLARED-01290,1290,project/src/parsers/compatibility/opensearch,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#marker:unsupported,source_marker_requires_review,exact_architecture_refusal_no_execution_payload,sblr.refusal.opensearch.source_marker_unsupported.9812161273,exact_fail_closed_refusal,stable_refusal_message_vector_no_provider_call,exact_architecture_refusal;no_provider_call;no_parser_or_compatibility_execution,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,p7_architecture_refusal_join,sblr_surface_fse_p7_execution_proof_gate,p3_architecture_refusal_preserved,architecture refusal remains exact fail-closed policy
FPR-P3-DECLARED-01291,1291,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.cluster.get,NORMALIZE_CLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.cluster.get,kPolicyRefusal;match=GET /_CLUSTER;mapping=opensearch_sql_ppl.policy.cluster_control;sblr=none;engine_api=none;diagnostic=OPENSEARCH_SQL_PPL.AUTHORITY.CLUSTER_CONTROL_RESERVED,provider_boundary_route_required,sblr.cluster.report.v3:cluster.admin.inspect_status,admitted_normalized_cluster_sblr_provider_boundary,SBLRExecutionEnvelope.v3_with_cluster_provider_boundary_metadata,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P2-CLUSTER-00068,parser_remap_cluster_route_gate,p3_cluster_declared_route_joined_to_fpr_p2,cluster declared row joins FPR-P2;provider-routed rows emit normalized cluster SBLR and exact refusals remain pre-provider
FPR-P3-DECLARED-01292,1292,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.cluster.post,NORMALIZE_CLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.cluster.post,kPolicyRefusal;match=POST /_CLUSTER;mapping=opensearch_sql_ppl.policy.cluster_control;sblr=none;engine_api=none;diagnostic=OPENSEARCH_SQL_PPL.AUTHORITY.CLUSTER_CONTROL_RESERVED,provider_boundary_route_required,sblr.cluster.control.v3:cluster.job.start_controlled,admitted_normalized_cluster_sblr_provider_boundary,SBLRExecutionEnvelope.v3_with_cluster_provider_boundary_metadata,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P2-CLUSTER-00069,parser_remap_cluster_route_gate,p3_cluster_declared_route_joined_to_fpr_p2,cluster declared row joins FPR-P2;provider-routed rows emit normalized cluster SBLR and exact refusals remain pre-provider
FPR-P3-DECLARED-01293,1293,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.rest.get,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.rest.get,kParserSupportUdr;match=GET /_PLUGINS/_SQL||GET /_PLUGINS/_PPL;mapping=opensearch_sql_ppl.udr.rest.get;sblr=SBLR_COMPAT_OPENSEARCH_SQL_PPL_REST_DSL_ROUTE;engine_api=ParserSupportRestDslRoute;diagnostic=OPENSEARCH_SQL_PPL.EMULATION.REST_DSL_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.opensearch_sql_ppl_rest_get.12fe990359,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00916,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,OpenSearch SQL/PPL plugin endpoints are routed explicitly; generic REST DSL remains owned by the OpenSearch REST parser.
FPR-P3-DECLARED-01294,1294,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.rest.post,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.rest.post,kParserSupportUdr;match=POST /_PLUGINS/_SQL||POST /_PLUGINS/_PPL||POST /_OPENDISTRO/_SQL;mapping=opensearch_sql_ppl.udr.rest.post;sblr=SBLR_COMPAT_OPENSEARCH_SQL_PPL_REST_DSL_ROUTE;engine_api=ParserSupportRestDslRoute;diagnostic=OPENSEARCH_SQL_PPL.EMULATION.REST_DSL_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.opensearch_sql_ppl_rest_post.a562472c5e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00917,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,OpenSearch SQL/PPL plugin endpoints are routed explicitly; generic REST DSL remains owned by the OpenSearch REST parser.
FPR-P3-DECLARED-01295,1295,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.rest.put,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.rest.put,kParserSupportUdr;match=PUT /_PLUGINS/_QUERY;mapping=opensearch_sql_ppl.udr.rest.put;sblr=SBLR_COMPAT_OPENSEARCH_SQL_PPL_REST_DSL_ROUTE;engine_api=ParserSupportRestDslRoute;diagnostic=OPENSEARCH_SQL_PPL.EMULATION.REST_DSL_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.opensearch_sql_ppl_rest_put.ee36ca26dc,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00918,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,OpenSearch SQL/PPL query-management endpoint is routed explicitly; generic REST DSL remains owned by the OpenSearch REST parser.
FPR-P3-DECLARED-01296,1296,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.rest.delete,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.rest.delete,kParserSupportUdr;match=DELETE /_PLUGINS/_QUERY;mapping=opensearch_sql_ppl.udr.rest.delete;sblr=SBLR_COMPAT_OPENSEARCH_SQL_PPL_REST_DSL_ROUTE;engine_api=ParserSupportRestDslRoute;diagnostic=OPENSEARCH_SQL_PPL.EMULATION.REST_DSL_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.opensearch_sql_ppl_rest_delete.5365ad1f5e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00919,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,OpenSearch SQL/PPL query-management endpoint is routed explicitly; generic REST DSL remains owned by the OpenSearch REST parser.
FPR-P3-DECLARED-01297,1297,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.index.drop,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.index.drop,kParserSupportUdr;match=DROP INDEX;mapping=opensearch_sql_ppl.udr.index.drop;sblr=SBLR_COMPAT_OPENSEARCH_SQL_PPL_INDEX_ROUTE;engine_api=ParserSupportIndexRoute;diagnostic=OPENSEARCH_SQL_PPL.EMULATION.INDEX_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.opensearch_sql_ppl_index_drop.36dd013481,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00920,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01298,1298,project/src/parsers/compatibility/opensearch_sql_ppl,opensearch_sql_ppl.index.create,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch_sql_ppl/opensearch_sql_ppl_dialect.cpp#kPatterns:opensearch_sql_ppl.index.create,kParserSupportUdr;match=CREATE INDEX;mapping=opensearch_sql_ppl.udr.index.create;sblr=SBLR_COMPAT_OPENSEARCH_SQL_PPL_INDEX_ROUTE;engine_api=ParserSupportIndexRoute;diagnostic=OPENSEARCH_SQL_PPL.EMULATION.INDEX_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.opensearch_sql_ppl_index_create.4b956c9233,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00921,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
